iDigi, layerId, moduleId, iSector, secCol, secRow, digiAddress
168180,3,1,1,56,9,940736821
168292,3,1,1,56,10,940867893
168364,3,1,1,56,11,940998965
170699,3,1,1,57,5,956989749
170867,3,1,1,57,6,957120821
171035,3,1,1,57,7,957251893
171178,3,1,1,57,8,957382965
171303,3,1,1,57,9,957514037
171414,3,1,1,57,10,957645109
171483,3,1,1,57,11,957776181
173848,3,1,1,58,5,973766965
174007,3,1,1,58,6,973898037
174165,3,1,1,58,7,974029109
174301,3,1,1,58,8,974160181
174415,3,1,1,58,9,974291253
174517,3,1,1,58,10,974422325
174581,3,1,1,58,11,974553397
176921,3,1,1,59,5,990544181
177070,3,1,1,59,6,990675253
177220,3,1,1,59,7,990806325
177347,3,1,1,59,8,990937397
177456,3,1,1,59,9,991068469
177556,3,1,1,59,10,991199541
177619,3,1,1,59,11,991330613
179857,3,1,1,60,5,1007321397
180005,3,1,1,60,6,1007452469
180152,3,1,1,60,7,1007583541
180286,3,1,1,60,8,1007714613
180402,3,1,1,60,9,1007845685
180507,3,1,1,60,10,1007976757
180577,3,1,1,60,11,1008107829
182789,3,1,1,61,5,1024098613
182943,3,1,1,61,6,1024229685
183093,3,1,1,61,7,1024360757
183226,3,1,1,61,8,1024491829
183347,3,1,1,61,9,1024622901
183453,3,1,1,61,10,1024753973
183524,3,1,1,61,11,1024885045
185666,3,1,1,62,5,1040875829
185822,3,1,1,62,6,1041006901
185976,3,1,1,62,7,1041137973
186114,3,1,1,62,8,1041269045
186234,3,1,1,62,9,1041400117
186338,3,1,1,62,10,1041531189
186406,3,1,1,62,11,1041662261
188509,3,1,1,63,5,1057653045
188665,3,1,1,63,6,1057784117
188821,3,1,1,63,7,1057915189
188963,3,1,1,63,8,1058046261
189091,3,1,1,63,9,1058177333
189202,3,1,1,63,10,1058308405
189272,3,1,1,63,11,1058439477
200996,3,1,1,68,0,1140883765
201660,3,1,1,68,1,1141014837
202204,3,1,1,68,2,1141145909
202560,3,1,1,68,3,1141276981
202869,3,1,1,68,4,1141408053
203025,3,1,1,68,5,1141539125
203190,3,1,1,68,6,1141670197
203360,3,1,1,68,7,1141801269
203503,3,1,1,68,8,1141932341
203628,3,1,1,68,9,1142063413
204027,3,1,1,69,0,1157660981
204689,3,1,1,69,1,1157792053
205235,3,1,1,69,2,1157923125
205596,3,1,1,69,3,1158054197
205903,3,1,1,69,4,1158185269
206058,3,1,1,69,5,1158316341
206221,3,1,1,69,6,1158447413
206387,3,1,1,69,7,1158578485
206524,3,1,1,69,8,1158709557
206647,3,1,1,69,9,1158840629
207039,3,1,1,70,0,1174438197
207707,3,1,1,70,1,1174569269
208245,3,1,1,70,2,1174700341
208604,3,1,1,70,3,1174831413
208915,3,1,1,70,4,1174962485
209072,3,1,1,70,5,1175093557
209241,3,1,1,70,6,1175224629
209415,3,1,1,70,7,1175355701
209555,3,1,1,70,8,1175486773
