0.05	0.025
1.525	0.5875	0.94664
1.525	0.6125	0.94832
1.525	0.6375	0.95192
1.525	0.6625	0.95472
1.525	0.6875	0.95304
1.525	0.7125	0.95216
1.525	0.7375	0.9562
1.525	0.7625	0.95768
1.525	0.7875	0.95928
1.525	0.8125	0.95828
1.525	0.8375	0.95816
1.525	0.8625	0.96004
1.525	0.8875	0.95924
1.525	0.9125	0.95792
1.525	0.9375	0.95992
1.525	0.9625	0.96108
1.525	0.9875	0.96212
1.525	1.0125	0.96272
1.525	1.0375	0.96232
1.525	1.0625	0.9632
1.525	1.0875	0.96404
1.525	1.1125	0.96692
1.525	1.1375	0.96576
1.525	1.1625	0.96524
1.525	1.1875	0.96608
1.525	1.2125	0.9658
1.525	1.2375	0.96656
1.525	1.2625	0.96688
1.525	1.2875	0.9686
1.525	1.3125	0.97028
1.525	1.3375	0.97072
1.525	1.3625	0.96712
1.525	1.3875	0.9704
1.525	1.4125	0.97012
1.525	1.4375	0.97128
1.525	1.4625	0.97024
1.525	1.4875	0.973
1.525	1.5125	0.97212
1.525	1.5375	0.97168
1.525	1.5625	0.97048
1.525	1.5875	0.97276
1.525	1.6125	0.97432
1.525	1.6375	0.972
1.525	1.6625	0.97348
1.525	1.6875	0.97348
1.525	1.7125	0.9746
1.525	1.7375	0.9752
1.525	1.7625	0.97456
1.525	1.7875	0.97592
1.525	1.8125	0.97488
1.525	1.8375	0.976
1.525	1.8625	0.97436
1.525	1.8875	0.97756
1.525	1.9125	0.97344
1.525	1.9375	0.97388
1.525	1.9625	0.97696
1.525	1.9875	0.97768
1.525	2.0125	0.97752
1.525	2.0375	0.97632
1.525	2.0625	0.97716
1.525	2.0875	0.9774
1.525	2.1125	0.9788
1.525	2.1375	0.97756
1.525	2.1625	0.97804
1.525	2.1875	0.978
1.525	2.2125	0.97944
1.525	2.2375	0.97796
1.525	2.2625	0.97996
1.525	2.2875	0.97832
1.525	2.3125	0.9782
1.525	2.3375	0.97948
1.525	2.3625	0.97904
1.525	2.3875	0.97824
1.525	2.4125	0.97956
1.525	2.4375	0.97912
1.525	2.4625	0.98096
1.525	2.4875	0.97916
1.575	-0.0125	0
1.575	0.0125	0.86296
1.575	0.0375	0.74376
1.575	0.0625	0.60708
1.575	0.0875	0.66996
1.575	0.1125	0.7388
1.575	0.1375	0.79008
1.575	0.1625	0.92256
1.575	0.1875	0.93104
1.575	0.2125	0.93408
1.575	0.2375	0.93268
1.575	0.2625	0.93632
1.575	0.2875	0.93552
1.575	0.3125	0.93792
1.575	0.3375	0.93932
1.575	0.3625	0.94048
1.575	0.3875	0.94204
1.575	0.4125	0.94432
1.575	0.4375	0.94272
1.575	0.4625	0.9478
1.575	0.4875	0.9462
1.575	0.5125	0.9468
1.575	0.5375	0.95108
1.575	0.5625	0.9522
1.575	0.5875	0.95196
1.575	0.6125	0.95288
1.575	0.6375	0.95168
1.575	0.6625	0.95156
1.575	0.6875	0.95548
1.575	0.7125	0.95524
1.575	0.7375	0.95748
1.575	0.7625	0.95864
1.575	0.7875	0.95924
1.575	0.8125	0.95672
1.575	0.8375	0.95896
1.575	0.8625	0.9594
1.575	0.8875	0.9624
1.575	0.9125	0.96356
1.575	0.9375	0.96252
1.575	0.9625	0.96316
1.575	0.9875	0.96464
1.575	1.0125	0.96412
1.575	1.0375	0.96404
1.575	1.0625	0.96512
1.575	1.0875	0.96704
1.575	1.1125	0.967
1.575	1.1375	0.96816
1.575	1.1625	0.96992
1.575	1.1875	0.9672
1.575	1.2125	0.97
1.575	1.2375	0.96936
1.575	1.2625	0.969
1.575	1.2875	0.97032
1.575	1.3125	0.96996
1.575	1.3375	0.97052
1.575	1.3625	0.96832
1.575	1.3875	0.97148
1.575	1.4125	0.97116
1.575	1.4375	0.97236
1.575	1.4625	0.9718
1.575	1.4875	0.97328
1.575	1.5125	0.97296
1.575	1.5375	0.97216
1.575	1.5625	0.97316
1.575	1.5875	0.97288
1.575	1.6125	0.97536
1.575	1.6375	0.97452
1.575	1.6625	0.97464
1.575	1.6875	0.9766
1.575	1.7125	0.9756
1.575	1.7375	0.97528
1.575	1.7625	0.9784
1.575	1.7875	0.97716
1.575	1.8125	0.97768
1.575	1.8375	0.97668
1.575	1.8625	0.97816
1.575	1.8875	0.97644
1.575	1.9125	0.97864
1.575	1.9375	0.97956
1.575	1.9625	0.97876
1.575	1.9875	0.97804
1.575	2.0125	0.97688
1.575	2.0375	0.97908
1.575	2.0625	0.97772
1.575	2.0875	0.9778
1.575	2.1125	0.98012
1.575	2.1375	0.97756
1.575	2.1625	0.97936
1.575	2.1875	0.9796
1.575	2.2125	0.97888
1.575	2.2375	0.97808
1.575	2.2625	0.97736
1.575	2.2875	0.97844
1.575	2.3125	0.9794
1.575	2.3375	0.97948
1.575	2.3625	0.97992
1.575	2.3875	0.9816
1.575	2.4125	0.98228
1.575	2.4375	0.9806
1.575	2.4625	0.98044
1.575	2.4875	0.98044
1.625	-0.0125	0
1.625	0.0125	0.85712
1.625	0.0375	0.69684
1.625	0.0625	0.58916
1.625	0.0875	0.65856
1.625	0.1125	0.73084
1.625	0.1375	0.77124
1.625	0.1625	0.91044
1.625	0.1875	0.93748
1.625	0.2125	0.93312
1.625	0.2375	0.93892
1.625	0.2625	0.93976
1.625	0.2875	0.93576
1.625	0.3125	0.94024
1.625	0.3375	0.94156
1.625	0.3625	0.94428
1.625	0.3875	0.94388
1.625	0.4125	0.94624
1.625	0.4375	0.95008
1.625	0.4625	0.94924
1.625	0.4875	0.946
1.625	0.5125	0.949
1.625	0.5375	0.95044
1.625	0.5625	0.95012
1.625	0.5875	0.95336
1.625	0.6125	0.95476
1.625	0.6375	0.95848
1.625	0.6625	0.95676
1.625	0.6875	0.95888
1.625	0.7125	0.95972
1.625	0.7375	0.95932
1.625	0.7625	0.95876
1.625	0.7875	0.95956
1.625	0.8125	0.96264
1.625	0.8375	0.9622
1.625	0.8625	0.96344
1.625	0.8875	0.96468
1.625	0.9125	0.96292
1.625	0.9375	0.96464
1.625	0.9625	0.96776
1.625	0.9875	0.96596
1.625	1.0125	0.96444
1.625	1.0375	0.96684
1.625	1.0625	0.9684
1.625	1.0875	0.96628
1.625	1.1125	0.96744
1.625	1.1375	0.96936
1.625	1.1625	0.97032
1.625	1.1875	0.96912
1.625	1.2125	0.96888
1.625	1.2375	0.96896
1.625	1.2625	0.97216
1.625	1.2875	0.97144
1.625	1.3125	0.97172
1.625	1.3375	0.9722
1.625	1.3625	0.97352
1.625	1.3875	0.97324
1.625	1.4125	0.9732
1.625	1.4375	0.97336
1.625	1.4625	0.97404
1.625	1.4875	0.97328
1.625	1.5125	0.97524
1.625	1.5375	0.9746
1.625	1.5625	0.9758
1.625	1.5875	0.975
1.625	1.6125	0.97492
1.625	1.6375	0.97644
1.625	1.6625	0.97524
1.625	1.6875	0.9776
1.625	1.7125	0.97624
1.625	1.7375	0.97624
1.625	1.7625	0.97684
1.625	1.7875	0.9788
1.625	1.8125	0.97724
1.625	1.8375	0.97952
1.625	1.8625	0.97892
1.625	1.8875	0.97692
1.625	1.9125	0.97912
1.625	1.9375	0.97772
1.625	1.9625	0.97792
1.625	1.9875	0.9784
1.625	2.0125	0.97884
1.625	2.0375	0.97872
1.625	2.0625	0.9794
1.625	2.0875	0.98072
1.625	2.1125	0.98072
1.625	2.1375	0.97872
1.625	2.1625	0.97976
1.625	2.1875	0.97956
1.625	2.2125	0.97916
1.625	2.2375	0.97928
1.625	2.2625	0.97988
1.625	2.2875	0.9814
1.625	2.3125	0.97924
1.625	2.3375	0.98092
1.625	2.3625	0.9818
1.625	2.3875	0.97988
1.625	2.4125	0.97952
1.625	2.4375	0.98208
1.625	2.4625	0.98124
1.625	2.4875	0.98152
1.675	-0.0125	0
1.675	0.0125	0.83492
1.675	0.0375	0.64504
1.675	0.0625	0.56364
1.675	0.0875	0.62964
1.675	0.1125	0.7166
1.675	0.1375	0.76172
1.675	0.1625	0.8834
1.675	0.1875	0.94068
1.675	0.2125	0.93924
1.675	0.2375	0.94184
1.675	0.2625	0.94208
1.675	0.2875	0.94208
1.675	0.3125	0.94336
1.675	0.3375	0.9474
1.675	0.3625	0.94744
1.675	0.3875	0.94568
1.675	0.4125	0.95064
1.675	0.4375	0.94928
1.675	0.4625	0.9532
1.675	0.4875	0.95248
1.675	0.5125	0.95324
1.675	0.5375	0.95444
1.675	0.5625	0.95596
1.675	0.5875	0.95676
1.675	0.6125	0.95468
1.675	0.6375	0.95904
1.675	0.6625	0.95436
1.675	0.6875	0.9586
1.675	0.7125	0.96168
1.675	0.7375	0.95892
1.675	0.7625	0.96192
1.675	0.7875	0.96224
1.675	0.8125	0.964
1.675	0.8375	0.96372
1.675	0.8625	0.96284
1.675	0.8875	0.96584
1.675	0.9125	0.96424
1.675	0.9375	0.9668
1.675	0.9625	0.967
1.675	0.9875	0.96732
1.675	1.0125	0.96816
1.675	1.0375	0.96896
1.675	1.0625	0.968
1.675	1.0875	0.96952
1.675	1.1125	0.97108
1.675	1.1375	0.96972
1.675	1.1625	0.96832
1.675	1.1875	0.97156
1.675	1.2125	0.97204
1.675	1.2375	0.9704
1.675	1.2625	0.97356
1.675	1.2875	0.97276
1.675	1.3125	0.97224
1.675	1.3375	0.97456
1.675	1.3625	0.9744
1.675	1.3875	0.97324
1.675	1.4125	0.9744
1.675	1.4375	0.97544
1.675	1.4625	0.9768
1.675	1.4875	0.9756
1.675	1.5125	0.9744
1.675	1.5375	0.9752
1.675	1.5625	0.97612
1.675	1.5875	0.97568
1.675	1.6125	0.97552
1.675	1.6375	0.97748
1.675	1.6625	0.97552
1.675	1.6875	0.97684
1.675	1.7125	0.9778
1.675	1.7375	0.97688
1.675	1.7625	0.9776
1.675	1.7875	0.97716
1.675	1.8125	0.97728
1.675	1.8375	0.97744
1.675	1.8625	0.9788
1.675	1.8875	0.97968
1.675	1.9125	0.97796
1.675	1.9375	0.97752
1.675	1.9625	0.97804
1.675	1.9875	0.97952
1.675	2.0125	0.97936
1.675	2.0375	0.97988
1.675	2.0625	0.9798
1.675	2.0875	0.97976
1.675	2.1125	0.97932
1.675	2.1375	0.97956
1.675	2.1625	0.98072
1.675	2.1875	0.98136
1.675	2.2125	0.98164
1.675	2.2375	0.98316
1.675	2.2625	0.98056
1.675	2.2875	0.98044
1.675	2.3125	0.98244
1.675	2.3375	0.98276
1.675	2.3625	0.98272
1.675	2.3875	0.98316
1.675	2.4125	0.98128
1.675	2.4375	0.98096
1.675	2.4625	0.98316
1.675	2.4875	0.98052
1.725	-0.0125	0
1.725	0.0125	0.80452
1.725	0.0375	0.602
1.725	0.0625	0.54164
1.725	0.0875	0.60464
1.725	0.1125	0.70556
1.725	0.1375	0.75492
1.725	0.1625	0.85256
1.725	0.1875	0.9398
1.725	0.2125	0.94312
1.725	0.2375	0.94404
1.725	0.2625	0.94544
1.725	0.2875	0.94948
1.725	0.3125	0.94816
1.725	0.3375	0.94592
1.725	0.3625	0.94892
1.725	0.3875	0.94816
1.725	0.4125	0.9504
1.725	0.4375	0.9526
1.725	0.4625	0.9536
1.725	0.4875	0.95428
1.725	0.5125	0.95596
1.725	0.5375	0.95584
1.725	0.5625	0.95752
1.725	0.5875	0.95684
1.725	0.6125	0.9602
1.725	0.6375	0.95704
1.725	0.6625	0.95996
1.725	0.6875	0.96256
1.725	0.7125	0.96172
1.725	0.7375	0.961
1.725	0.7625	0.9622
1.725	0.7875	0.96628
1.725	0.8125	0.96348
1.725	0.8375	0.96456
1.725	0.8625	0.9676
1.725	0.8875	0.9684
1.725	0.9125	0.96704
1.725	0.9375	0.96632
1.725	0.9625	0.96916
1.725	0.9875	0.96732
1.725	1.0125	0.969
1.725	1.0375	0.9704
1.725	1.0625	0.97028
1.725	1.0875	0.97232
1.725	1.1125	0.96852
1.725	1.1375	0.97216
1.725	1.1625	0.96992
1.725	1.1875	0.971
1.725	1.2125	0.97304
1.725	1.2375	0.97132
1.725	1.2625	0.97428
1.725	1.2875	0.97452
1.725	1.3125	0.97308
1.725	1.3375	0.97412
1.725	1.3625	0.97708
1.725	1.3875	0.97584
1.725	1.4125	0.9754
1.725	1.4375	0.974
1.725	1.4625	0.97648
1.725	1.4875	0.97804
1.725	1.5125	0.97528
1.725	1.5375	0.97712
1.725	1.5625	0.97716
1.725	1.5875	0.97608
1.725	1.6125	0.978
1.725	1.6375	0.97804
1.725	1.6625	0.97864
1.725	1.6875	0.97868
1.725	1.7125	0.97796
1.725	1.7375	0.97764
1.725	1.7625	0.97864
1.725	1.7875	0.97832
1.725	1.8125	0.98008
1.725	1.8375	0.98004
1.725	1.8625	0.97984
1.725	1.8875	0.98068
1.725	1.9125	0.98148
1.725	1.9375	0.98044
1.725	1.9625	0.97912
1.725	1.9875	0.9806
1.725	2.0125	0.9818
1.725	2.0375	0.9808
1.725	2.0625	0.9824
1.725	2.0875	0.98128
1.725	2.1125	0.9804
1.725	2.1375	0.9822
1.725	2.1625	0.98016
1.725	2.1875	0.97992
1.725	2.2125	0.9812
1.725	2.2375	0.98152
1.725	2.2625	0.9824
1.725	2.2875	0.98192
1.725	2.3125	0.9836
1.725	2.3375	0.9816
1.725	2.3625	0.982
1.725	2.3875	0.98148
1.725	2.4125	0.98276
1.725	2.4375	0.9828
1.725	2.4625	0.98256
1.725	2.4875	0.98228
1.775	-0.0125	0
1.775	0.0125	0.73684
1.775	0.0375	0.56116
1.775	0.0625	0.51756
1.775	0.0875	0.58124
1.775	0.1125	0.69368
1.775	0.1375	0.7458
1.775	0.1625	0.82756
1.775	0.1875	0.94132
1.775	0.2125	0.94688
1.775	0.2375	0.948
1.775	0.2625	0.94588
1.775	0.2875	0.94804
1.775	0.3125	0.95096
1.775	0.3375	0.94928
1.775	0.3625	0.9508
1.775	0.3875	0.95212
1.775	0.4125	0.95256
1.775	0.4375	0.95644
1.775	0.4625	0.9548
1.775	0.4875	0.95632
1.775	0.5125	0.9556
1.775	0.5375	0.95852
1.775	0.5625	0.95908
1.775	0.5875	0.9598
1.775	0.6125	0.96036
1.775	0.6375	0.96192
1.775	0.6625	0.96012
1.775	0.6875	0.96216
1.775	0.7125	0.96456
1.775	0.7375	0.96196
1.775	0.7625	0.96424
1.775	0.7875	0.96872
1.775	0.8125	0.9668
1.775	0.8375	0.96704
1.775	0.8625	0.96572
1.775	0.8875	0.96824
1.775	0.9125	0.96816
1.775	0.9375	0.97
1.775	0.9625	0.97016
1.775	0.9875	0.971
1.775	1.0125	0.97024
1.775	1.0375	0.971
1.775	1.0625	0.97164
1.775	1.0875	0.9732
1.775	1.1125	0.97376
1.775	1.1375	0.97228
1.775	1.1625	0.97584
1.775	1.1875	0.97352
1.775	1.2125	0.97412
1.775	1.2375	0.9744
1.775	1.2625	0.97384
1.775	1.2875	0.97512
1.775	1.3125	0.97496
1.775	1.3375	0.97544
1.775	1.3625	0.9752
1.775	1.3875	0.97612
1.775	1.4125	0.97684
1.775	1.4375	0.97632
1.775	1.4625	0.97644
1.775	1.4875	0.97756
1.775	1.5125	0.97736
1.775	1.5375	0.97716
1.775	1.5625	0.97808
1.775	1.5875	0.978
1.775	1.6125	0.97876
1.775	1.6375	0.9796
1.775	1.6625	0.97784
1.775	1.6875	0.97896
1.775	1.7125	0.9788
1.775	1.7375	0.97872
1.775	1.7625	0.98092
1.775	1.7875	0.9796
1.775	1.8125	0.9786
1.775	1.8375	0.98
1.775	1.8625	0.98192
1.775	1.8875	0.98084
1.775	1.9125	0.98256
1.775	1.9375	0.98048
1.775	1.9625	0.98104
1.775	1.9875	0.98092
1.775	2.0125	0.98072
1.775	2.0375	0.98156
1.775	2.0625	0.98044
1.775	2.0875	0.98188
1.775	2.1125	0.98316
1.775	2.1375	0.98408
1.775	2.1625	0.98232
1.775	2.1875	0.9822
1.775	2.2125	0.982
1.775	2.2375	0.98168
1.775	2.2625	0.98352
1.775	2.2875	0.9824
1.775	2.3125	0.98264
1.775	2.3375	0.98352
1.775	2.3625	0.98332
1.775	2.3875	0.98404
1.775	2.4125	0.98324
1.775	2.4375	0.98336
1.775	2.4625	0.98392
1.775	2.4875	0.9826
1.825	-0.0125	0
1.825	0.0125	0.65172
1.825	0.0375	0.51812
1.825	0.0625	0.49708
1.825	0.0875	0.54308
1.825	0.1125	0.67584
1.825	0.1375	0.73724
1.825	0.1625	0.79624
1.825	0.1875	0.92972
1.825	0.2125	0.94836
1.825	0.2375	0.9496
1.825	0.2625	0.9484
1.825	0.2875	0.94852
1.825	0.3125	0.95192
1.825	0.3375	0.95392
1.825	0.3625	0.953
1.825	0.3875	0.95276
1.825	0.4125	0.9546
1.825	0.4375	0.95608
1.825	0.4625	0.95736
1.825	0.4875	0.95716
1.825	0.5125	0.96
1.825	0.5375	0.95896
1.825	0.5625	0.96136
1.825	0.5875	0.96084
1.825	0.6125	0.96236
1.825	0.6375	0.95948
1.825	0.6625	0.96556
1.825	0.6875	0.96556
1.825	0.7125	0.96364
1.825	0.7375	0.96696
1.825	0.7625	0.96584
1.825	0.7875	0.96724
1.825	0.8125	0.96848
1.825	0.8375	0.96756
1.825	0.8625	0.96876
1.825	0.8875	0.96988
1.825	0.9125	0.96884
1.825	0.9375	0.96916
1.825	0.9625	0.97044
1.825	0.9875	0.97428
1.825	1.0125	0.97112
1.825	1.0375	0.97336
1.825	1.0625	0.97056
1.825	1.0875	0.97492
1.825	1.1125	0.97436
1.825	1.1375	0.97532
1.825	1.1625	0.97524
1.825	1.1875	0.9744
1.825	1.2125	0.97496
1.825	1.2375	0.97448
1.825	1.2625	0.97436
1.825	1.2875	0.97596
1.825	1.3125	0.97544
1.825	1.3375	0.9774
1.825	1.3625	0.97748
1.825	1.3875	0.97636
1.825	1.4125	0.97724
1.825	1.4375	0.97732
1.825	1.4625	0.97864
1.825	1.4875	0.97976
1.825	1.5125	0.97884
1.825	1.5375	0.97908
1.825	1.5625	0.98048
1.825	1.5875	0.97952
1.825	1.6125	0.97836
1.825	1.6375	0.98008
1.825	1.6625	0.97952
1.825	1.6875	0.98028
1.825	1.7125	0.98084
1.825	1.7375	0.97912
1.825	1.7625	0.97928
1.825	1.7875	0.982
1.825	1.8125	0.98148
1.825	1.8375	0.98136
1.825	1.8625	0.98128
1.825	1.8875	0.97968
1.825	1.9125	0.98132
1.825	1.9375	0.98292
1.825	1.9625	0.98224
1.825	1.9875	0.98284
1.825	2.0125	0.98068
1.825	2.0375	0.98216
1.825	2.0625	0.98312
1.825	2.0875	0.98184
1.825	2.1125	0.98268
1.825	2.1375	0.98308
1.825	2.1625	0.98228
1.825	2.1875	0.98344
1.825	2.2125	0.98396
1.825	2.2375	0.98376
1.825	2.2625	0.9824
1.825	2.2875	0.9826
1.825	2.3125	0.9834
1.825	2.3375	0.98448
1.825	2.3625	0.98484
1.825	2.3875	0.98384
1.825	2.4125	0.98576
1.825	2.4375	0.984
1.825	2.4625	0.9842
1.825	2.4875	0.9832
1.875	-0.0125	0
1.875	0.0125	0.49752
1.875	0.0375	0.4766
1.875	0.0625	0.46836
1.875	0.0875	0.50496
1.875	0.1125	0.64996
1.875	0.1375	0.72372
1.875	0.1625	0.76672
1.875	0.1875	0.91476
1.875	0.2125	0.9504
1.875	0.2375	0.95296
1.875	0.2625	0.95204
1.875	0.2875	0.95304
1.875	0.3125	0.95288
1.875	0.3375	0.95424
1.875	0.3625	0.95684
1.875	0.3875	0.95524
1.875	0.4125	0.95688
1.875	0.4375	0.9596
1.875	0.4625	0.95832
1.875	0.4875	0.96016
1.875	0.5125	0.96012
1.875	0.5375	0.9612
1.875	0.5625	0.95988
1.875	0.5875	0.96324
1.875	0.6125	0.9644
1.875	0.6375	0.96632
1.875	0.6625	0.96696
1.875	0.6875	0.96444
1.875	0.7125	0.96644
1.875	0.7375	0.96676
1.875	0.7625	0.96764
1.875	0.7875	0.96596
1.875	0.8125	0.96864
1.875	0.8375	0.96972
1.875	0.8625	0.969
1.875	0.8875	0.97072
1.875	0.9125	0.9712
1.875	0.9375	0.97332
1.875	0.9625	0.97428
1.875	0.9875	0.97248
1.875	1.0125	0.9724
1.875	1.0375	0.97412
1.875	1.0625	0.97276
1.875	1.0875	0.97344
1.875	1.1125	0.97296
1.875	1.1375	0.97468
1.875	1.1625	0.97732
1.875	1.1875	0.97448
1.875	1.2125	0.97584
1.875	1.2375	0.97712
1.875	1.2625	0.97808
1.875	1.2875	0.97604
1.875	1.3125	0.9772
1.875	1.3375	0.97712
1.875	1.3625	0.97784
1.875	1.3875	0.9776
1.875	1.4125	0.97884
1.875	1.4375	0.97964
1.875	1.4625	0.97888
1.875	1.4875	0.97972
1.875	1.5125	0.97892
1.875	1.5375	0.9796
1.875	1.5625	0.9806
1.875	1.5875	0.97856
1.875	1.6125	0.97984
1.875	1.6375	0.98096
1.875	1.6625	0.98028
1.875	1.6875	0.98168
1.875	1.7125	0.98108
1.875	1.7375	0.98004
1.875	1.7625	0.98092
1.875	1.7875	0.98068
1.875	1.8125	0.98044
1.875	1.8375	0.98148
1.875	1.8625	0.98264
1.875	1.8875	0.98144
1.875	1.9125	0.98296
1.875	1.9375	0.98128
1.875	1.9625	0.9826
1.875	1.9875	0.98252
1.875	2.0125	0.98276
1.875	2.0375	0.98312
1.875	2.0625	0.98384
1.875	2.0875	0.98316
1.875	2.1125	0.98164
1.875	2.1375	0.98488
1.875	2.1625	0.98424
1.875	2.1875	0.98452
1.875	2.2125	0.98332
1.875	2.2375	0.98352
1.875	2.2625	0.98416
1.875	2.2875	0.98484
1.875	2.3125	0.98472
1.875	2.3375	0.98432
1.875	2.3625	0.9834
1.875	2.3875	0.98444
1.875	2.4125	0.9846
1.875	2.4375	0.98444
1.875	2.4625	0.9844
1.875	2.4875	0.98556
1.925	-0.0125	0
1.925	0.0125	0.30672
1.925	0.0375	0.43364
1.925	0.0625	0.4474
1.925	0.0875	0.46384
1.925	0.1125	0.63108
1.925	0.1375	0.71336
1.925	0.1625	0.75364
1.925	0.1875	0.87932
1.925	0.2125	0.95428
1.925	0.2375	0.95188
1.925	0.2625	0.95552
1.925	0.2875	0.95532
1.925	0.3125	0.95584
1.925	0.3375	0.95676
1.925	0.3625	0.95496
1.925	0.3875	0.96008
1.925	0.4125	0.95988
1.925	0.4375	0.96
1.925	0.4625	0.96124
1.925	0.4875	0.96148
1.925	0.5125	0.96132
1.925	0.5375	0.96356
1.925	0.5625	0.9648
1.925	0.5875	0.96428
1.925	0.6125	0.96572
1.925	0.6375	0.9658
1.925	0.6625	0.96828
1.925	0.6875	0.96656
1.925	0.7125	0.96924
1.925	0.7375	0.96828
1.925	0.7625	0.97056
1.925	0.7875	0.9704
1.925	0.8125	0.96924
1.925	0.8375	0.97168
1.925	0.8625	0.97216
1.925	0.8875	0.97188
1.925	0.9125	0.974
1.925	0.9375	0.97516
1.925	0.9625	0.9732
1.925	0.9875	0.97344
1.925	1.0125	0.97348
1.925	1.0375	0.97376
1.925	1.0625	0.97556
1.925	1.0875	0.97532
1.925	1.1125	0.97596
1.925	1.1375	0.974
1.925	1.1625	0.97632
1.925	1.1875	0.97492
1.925	1.2125	0.97728
1.925	1.2375	0.97724
1.925	1.2625	0.97844
1.925	1.2875	0.97872
1.925	1.3125	0.9792
1.925	1.3375	0.97832
1.925	1.3625	0.97916
1.925	1.3875	0.97888
1.925	1.4125	0.97848
1.925	1.4375	0.97852
1.925	1.4625	0.98064
1.925	1.4875	0.98032
1.925	1.5125	0.98036
1.925	1.5375	0.97948
1.925	1.5625	0.982
1.925	1.5875	0.981
1.925	1.6125	0.9818
1.925	1.6375	0.98056
1.925	1.6625	0.98264
1.925	1.6875	0.981
1.925	1.7125	0.98144
1.925	1.7375	0.98204
1.925	1.7625	0.98088
1.925	1.7875	0.98284
1.925	1.8125	0.98204
1.925	1.8375	0.98284
1.925	1.8625	0.98432
1.925	1.8875	0.98328
1.925	1.9125	0.98316
1.925	1.9375	0.98456
1.925	1.9625	0.98312
1.925	1.9875	0.98208
1.925	2.0125	0.98344
1.925	2.0375	0.98396
1.925	2.0625	0.98528
1.925	2.0875	0.9838
1.925	2.1125	0.98328
1.925	2.1375	0.98344
1.925	2.1625	0.98444
1.925	2.1875	0.98516
1.925	2.2125	0.98472
1.925	2.2375	0.9846
1.925	2.2625	0.98352
1.925	2.2875	0.98516
1.925	2.3125	0.98488
1.925	2.3375	0.98548
1.925	2.3625	0.9858
1.925	2.3875	0.9842
1.925	2.4125	0.98508
1.925	2.4375	0.98564
1.925	2.4625	0.98668
1.925	2.4875	0.9858
1.975	-0.0125	0
1.975	0.0125	0.17004
1.975	0.0375	0.3798
1.975	0.0625	0.41316
1.975	0.0875	0.4346
1.975	0.1125	0.59416
1.975	0.1375	0.69316
1.975	0.1625	0.74428
1.975	0.1875	0.83524
1.975	0.2125	0.94464
1.975	0.2375	0.95672
1.975	0.2625	0.95872
1.975	0.2875	0.95752
1.975	0.3125	0.95776
1.975	0.3375	0.95852
1.975	0.3625	0.959
1.975	0.3875	0.96096
1.975	0.4125	0.96128
1.975	0.4375	0.96264
1.975	0.4625	0.96492
1.975	0.4875	0.96572
1.975	0.5125	0.96492
1.975	0.5375	0.96524
1.975	0.5625	0.96516
1.975	0.5875	0.96456
1.975	0.6125	0.96812
1.975	0.6375	0.96756
1.975	0.6625	0.96792
1.975	0.6875	0.96768
1.975	0.7125	0.9694
1.975	0.7375	0.97076
1.975	0.7625	0.9694
1.975	0.7875	0.97152
1.975	0.8125	0.97304
1.975	0.8375	0.974
1.975	0.8625	0.97288
1.975	0.8875	0.97236
1.975	0.9125	0.97244
1.975	0.9375	0.9744
1.975	0.9625	0.9746
1.975	0.9875	0.97432
1.975	1.0125	0.97572
1.975	1.0375	0.97496
1.975	1.0625	0.97616
1.975	1.0875	0.97708
1.975	1.1125	0.97664
1.975	1.1375	0.97968
1.975	1.1625	0.9782
1.975	1.1875	0.97816
1.975	1.2125	0.97704
1.975	1.2375	0.97796
1.975	1.2625	0.97704
1.975	1.2875	0.97884
1.975	1.3125	0.97924
1.975	1.3375	0.97996
1.975	1.3625	0.9798
1.975	1.3875	0.97816
1.975	1.4125	0.97892
1.975	1.4375	0.97952
1.975	1.4625	0.98188
1.975	1.4875	0.97968
1.975	1.5125	0.98076
1.975	1.5375	0.98004
1.975	1.5625	0.98044
1.975	1.5875	0.98048
1.975	1.6125	0.9812
1.975	1.6375	0.98204
1.975	1.6625	0.98184
1.975	1.6875	0.98316
1.975	1.7125	0.98348
1.975	1.7375	0.98228
1.975	1.7625	0.9832
1.975	1.7875	0.98368
1.975	1.8125	0.98248
1.975	1.8375	0.98416
1.975	1.8625	0.98224
1.975	1.8875	0.9842
1.975	1.9125	0.98272
1.975	1.9375	0.98396
1.975	1.9625	0.98432
1.975	1.9875	0.98364
1.975	2.0125	0.98376
1.975	2.0375	0.98464
1.975	2.0625	0.98448
1.975	2.0875	0.98516
1.975	2.1125	0.9848
1.975	2.1375	0.98508
1.975	2.1625	0.98504
1.975	2.1875	0.98504
1.975	2.2125	0.98528
1.975	2.2375	0.98488
1.975	2.2625	0.98412
1.975	2.2875	0.98644
1.975	2.3125	0.98492
1.975	2.3375	0.98596
1.975	2.3625	0.98536
1.975	2.3875	0.98668
1.975	2.4125	0.98476
1.975	2.4375	0.9864
1.975	2.4625	0.98712
1.975	2.4875	0.98516
2.025	-0.0125	0
2.025	0.0125	0.07712
2.025	0.0375	0.32916
2.025	0.0625	0.38768
2.025	0.0875	0.41248
2.025	0.1125	0.5422
2.025	0.1375	0.67468
2.025	0.1625	0.72784
2.025	0.1875	0.7936
2.025	0.2125	0.92788
2.025	0.2375	0.9594
2.025	0.2625	0.95992
2.025	0.2875	0.95912
2.025	0.3125	0.96144
2.025	0.3375	0.96016
2.025	0.3625	0.96008
2.025	0.3875	0.95868
